order_id,customer_id,product_id,sales_rep_id,order_date,quantity,discount,total,status
2448,473,22,18,2024-05-02,2,0.15,2331.91,completed
2449,400,60,20,2024-01-04,3,0.1,553.66,completed
2450,15,71,17,2025-03-01,1,0.05,74.19,returned
2451,104,87,20,2024-06-07,4,0.05,9141.39,returned
2452,397,16,18,2024-09-14,1,0,1440.13,completed
2453,147,71,1,2024-01-08,3,0.1,210.84,completed
2454,239,65,2,2024-12-26,1,0.05,211.35,completed
2455,100,99,5,2024-10-27,1,0,70.41,completed
2456,20,50,20,2024-05-04,3,0,348.48,completed
2457,342,61,1,2025-04-11,1,0,305.83,completed
2458,354,16,8,2024-03-08,2,0.25,2160.2,cancelled
2459,384,19,3,2025-12-14,1,0.1,483.49,pending
2460,422,19,13,2024-11-01,1,0,537.21,completed
2461,482,84,17,2024-07-21,3,0.15,11495.4,completed
2462,356,15,20,2024-08-04,2,0,1443.54,completed
2463,13,2,10,2025-05-30,5,0.1,126.77,completed
2464,440,30,2,2024-11-19,1,0,2259.37,completed
2465,391,92,18,2025-05-02,20,0.05,32233.88,completed
2466,445,79,11,2024-09-07,1,0.05,3391.06,completed
2467,9,16,9,2024-11-29,5,0,7200.65,pending
2468,420,75,14,2024-06-08,4,0,401.88,completed
2469,382,98,4,2025-07-19,1,0.1,3416.76,cancelled
2470,51,18,8,2025-05-19,2,0.1,2829.78,completed
2471,133,20,13,2024-04-10,4,0.05,8030.65,pending
2472,117,94,13,2025-09-04,1,0,2902.58,completed
2473,184,9,15,2025-04-24,1,0,1378.94,completed
2474,186,50,9,2025-05-27,3,0,348.48,returned
2475,371,8,7,2024-08-23,1,0,446.01,returned
2476,96,57,10,2025-06-26,4,0.1,530.14,completed
2477,362,59,6,2024-11-28,1,0,216.56,completed
2478,207,19,15,2025-02-07,1,0.05,510.35,completed
2479,220,33,5,2024-02-16,1,0.05,739.11,completed
2480,485,9,7,2024-07-30,10,0,13789.4,completed
2481,355,18,12,2025-02-14,2,0,3144.2,completed
2482,459,86,1,2025-09-13,3,0.05,5475.53,cancelled
2483,120,23,2,2025-02-06,3,0.1,1314.33,pending
2484,404,4,17,2024-09-22,10,0.05,8495.85,completed
2485,381,11,11,2024-07-23,2,0,203.42,returned
2486,350,84,11,2024-01-10,2,0,9016.0,completed
2487,177,33,6,2025-05-26,2,0,1556.02,completed
2488,401,68,9,2024-01-29,1,0,484.5,completed
2489,67,59,7,2025-02-16,1,0.1,194.9,completed
2490,76,62,4,2025-10-20,1,0,382.01,completed
2491,251,55,20,2025-01-14,1,0,410.37,completed
2492,279,48,4,2024-06-10,1,0.1,249.22,completed
2493,192,23,4,2025-07-20,4,0.2,1557.73,completed
2494,461,24,14,2024-07-02,50,0.25,25384.5,pending
2495,456,35,6,2024-01-15,3,0,2393.52,pending
2496,13,10,15,2024-03-03,2,0.15,2541.89,completed
2497,100,58,2,2024-03-23,5,0.05,587.0,cancelled
2498,299,26,7,2024-10-25,1,0.1,1510.79,completed
2499,193,74,8,2024-10-13,4,0.15,621.55,completed
2500,228,56,8,2025-07-30,5,0,218.05,completed
2501,204,97,11,2025-07-30,1,0,1037.1,completed
2502,358,78,8,2025-07-17,3,0,13631.61,completed
2503,441,12,6,2025-05-20,5,0,11135.7,completed
2504,334,7,10,2024-12-22,20,0.05,15462.58,completed
2505,331,43,6,2025-03-05,2,0,1407.08,completed
2506,106,76,16,2024-12-30,1,0.1,1872.07,completed
2507,1,65,18,2024-01-24,2,0.1,400.45,completed
2508,280,2,4,2024-01-23,2,0.1,50.71,completed
2509,396,10,12,2024-02-17,3,0.2,3588.55,cancelled
2510,144,34,18,2024-08-31,2,0,688.94,completed
2511,99,32,7,2024-06-09,1,0.2,84.02,completed
2512,415,48,11,2024-03-09,1,0.2,221.53,completed
2513,169,92,2,2024-10-17,1,0,1696.52,completed
2514,356,27,20,2024-10-18,1,0.1,529.28,completed
2515,127,51,6,2024-06-15,2,0,445.68,pending
2516,383,95,18,2024-01-28,50,0,154583.5,completed
2517,386,35,3,2024-10-02,1,0.05,757.95,completed
2518,385,77,13,2024-12-07,1,0.15,191.02,completed
2519,496,64,13,2024-04-30,1,0,334.27,completed
2520,34,2,13,2025-01-15,1,0.1,25.35,completed
2521,462,58,11,2024-04-05,2,0.1,222.44,completed
2522,39,90,8,2024-07-04,1,0,4962.5,completed
2523,243,41,5,2024-10-07,3,0.05,1735.99,cancelled
2524,460,19,1,2024-09-14,5,0,2686.05,completed
2525,293,76,6,2024-08-22,3,0.15,5304.2,cancelled
2526,448,18,9,2024-11-18,1,0,1572.1,completed
2527,354,30,11,2024-12-28,1,0,2259.37,completed
2528,328,14,10,2024-05-22,1,0.1,1630.84,completed
2529,303,60,5,2025-03-28,1,0.05,194.81,completed
2530,380,33,5,2025-12-10,1,0,778.01,completed
2531,420,33,11,2025-12-26,3,0.05,2217.33,completed
2532,497,1,10,2024-07-03,3,0,5221.83,completed
2533,425,74,7,2025-05-19,10,0.15,1553.88,pending
2534,286,56,12,2025-08-26,1,0.15,37.07,cancelled
2535,367,70,10,2024-06-18,10,0,1720.1,cancelled
2536,326,65,12,2024-12-07,3,0.05,634.04,pending
2537,397,42,14,2025-07-08,3,0,1877.52,completed
2538,261,35,13,2024-06-25,2,0.05,1515.9,pending
2539,111,100,11,2025-01-06,3,0,13173.24,completed
2540,89,24,12,2024-06-21,1,0,676.92,completed
2541,479,82,13,2025-11-10,1,0.15,3735.6,completed
2542,97,76,9,2024-06-25,5,0.05,9880.38,completed
2543,294,23,20,2024-03-30,1,0,486.79,completed
2544,426,89,15,2025-03-03,1,0,1561.94,completed
2545,424,7,19,2024-12-16,1,0,813.82,completed
2546,332,6,1,2024-10-18,3,0.05,591.18,completed
2547,126,48,7,2024-03-27,2,0,553.82,completed
2548,487,76,8,2025-04-19,1,0,2080.08,completed
2549,338,5,11,2024-05-27,1,0,1636.15,cancelled
2550,224,17,13,2024-02-26,1,0.1,826.25,completed
2551,6,2,19,2024-12-28,1,0,28.17,completed
2552,423,55,5,2025-03-09,4,0.05,1559.41,completed
2553,480,80,9,2024-04-27,1,0,3660.09,completed
2554,142,37,4,2024-04-11,5,0,1583.0,completed
2555,199,67,12,2025-04-26,2,0,297.24,cancelled
2556,355,27,9,2024-02-02,2,0,1176.18,returned
2557,451,55,3,2024-10-11,2,0.15,697.63,completed
2558,45,64,20,2025-07-17,2,0,668.54,completed
2559,87,37,18,2024-07-06,1,0,316.6,pending
2560,177,55,11,2024-06-21,3,0.05,1169.55,completed
2561,390,2,6,2024-09-18,1,0,28.17,completed
2562,390,18,14,2024-08-18,2,0,3144.2,completed
2563,223,94,9,2024-06-26,1,0,2902.58,returned
2564,257,44,11,2025-09-01,2,0.2,785.73,completed
2565,121,42,19,2025-02-04,2,0.1,1126.51,completed
2566,40,34,14,2024-08-13,1,0,344.47,completed
2567,151,29,15,2025-02-24,2,0.15,3752.05,completed
2568,203,94,13,2024-08-05,1,0.1,2612.32,pending
2569,450,54,9,2024-12-25,5,0.1,1876.77,completed
2570,415,9,12,2025-02-17,3,0.15,3516.3,completed
2571,481,8,5,2025-09-15,2,0.15,758.22,completed
2572,265,40,11,2024-04-22,1,0,337.41,pending
2573,149,31,12,2025-07-29,2,0.15,1226.31,completed
2574,127,57,9,2024-02-07,5,0.05,699.48,completed
2575,331,57,7,2024-01-28,1,0,147.26,completed
2576,70,24,6,2024-05-03,2,0.15,1150.76,completed
2577,398,11,20,2025-08-11,1,0.05,96.62,completed
2578,112,65,11,2025-06-03,3,0.1,600.67,completed
2579,156,88,6,2025-08-09,3,0.05,12705.84,cancelled
2580,433,41,11,2025-02-13,4,0.1,2192.83,completed
2581,425,16,15,2025-08-07,1,0.05,1368.12,completed
2582,392,10,18,2025-12-17,4,0.05,5681.87,completed
2583,96,8,3,2025-02-20,2,0,892.02,cancelled
2584,459,2,16,2025-11-23,1,0.1,25.35,completed
2585,291,69,6,2024-03-23,2,0.05,817.47,completed
2586,495,99,7,2024-11-26,3,0,211.23,completed
2587,422,40,20,2024-01-07,1,0,337.41,completed
2588,357,76,18,2024-01-31,3,0.05,5928.23,returned
2589,122,42,10,2024-03-30,3,0.05,1783.64,completed
2590,397,73,20,2024-04-25,20,0,1616.2,returned
2591,316,44,18,2025-09-05,2,0,982.16,completed
2592,491,35,8,2025-09-13,2,0.05,1515.9,pending
2593,403,32,2,2025-11-05,3,0.1,283.55,completed
2594,276,15,14,2024-03-18,2,0.15,1227.01,completed
2595,193,83,9,2025-10-11,3,0.05,2071.75,completed
2596,271,75,2,2025-10-22,1,0.05,95.45,completed
2597,73,84,17,2025-11-04,1,0,4508.0,cancelled
2598,28,77,5,2024-02-17,2,0,449.46,completed
2599,263,81,18,2024-02-19,1,0.05,1763.81,cancelled
2600,206,20,17,2024-03-08,1,0.2,1690.66,completed
2601,446,99,10,2025-10-28,4,0.1,253.48,completed
2602,10,59,5,2024-01-31,2,0.05,411.46,returned
2603,332,60,9,2025-08-01,1,0,205.06,completed
2604,369,77,13,2025-08-29,4,0,898.92,completed
2605,286,5,17,2025-02-05,1,0,1636.15,completed
2606,388,23,14,12-Apr-2025,1,0.15,413.77,completed
2607,112,42,20,2024-10-02,1,0.05,594.55,completed
2608,268,88,16,2024-12-08,5,0,22290.95,completed
2609,415,85,5,2024-10-29,1,0.05,1134.59,completed
2610,300,12,5,2025-02-21,10,0,22271.4,completed
2611,137,73,15,2024-07-06,2,0.1,145.46,completed
2612,333,98,15,2024-09-12,1,0.15,3226.94,completed
2613,433,98,10,2025-01-19,1,0,3796.4,completed
2614,386,11,18,2025-03-11,4,0.1,366.16,pending
2615,348,3,8,2024-10-12,4,0.1,8724.71,completed
2616,61,46,19,2025-06-06,2,0,645.36,completed
2617,481,92,13,2024-10-10,2,0.25,2544.78,returned
2618,196,52,15,2024-08-24,2,0.05,682.02,completed
2619,300,10,5,2024-10-17,1,0,1495.23,pending
2620,464,23,5,2025-11-13,3,0.2,1168.3,completed
2621,85,53,19,2025-06-21,2,0,785.44,completed
2622,91,25,12,2025-08-05,1,0.25,299.29,cancelled
2623,80,76,20,2025-09-07,3,0.1,5616.22,completed
2624,385,71,16,2024-11-24,4,0,312.36,completed
2625,254,58,20,2025-12-28,1,0.15,105.04,completed
2626,63,32,9,2024-11-04,2,0,210.04,cancelled
2627,103,78,17,2024-09-09,3,0.2,10905.29,completed
2628,3,9,10,2025-02-16,1,0.05,1309.99,completed
2629,380,84,8,2024-11-08,4,0.15,15327.2,completed
2630,154,16,1,2025-07-31,1,0.1,1296.12,completed
2631,17,76,20,2025-07-10,2,0.05,3952.15,pending
2632,381,86,5,2025-01-27,1,0,1921.24,completed
2633,333,20,2,2025-12-27,2,0,4226.66,pending
2634,249,55,14,2024-02-01,2,0.1,738.67,completed
2635,318,52,5,2024-09-24,5,0.05,1705.06,returned
2636,439,48,13,2024-02-04,2,0.15,470.75,completed
2637,187,32,1,2025-11-05,2,0,210.04,completed
2638,171,62,5,2025-06-22,3,0.05,1088.73,completed
2639,435,1,10,2024-10-24,1,0.2,1392.49,completed
2640,163,29,3,2024-05-03,3,0,6621.27,completed
2641,27,64,16,2025-02-18,2,0.05,635.11,completed
2642,32,29,14,2024-12-24,1,0.05,2096.74,completed
2643,171,80,19,2024-02-16,2,0,7320.18,completed
2644,236,6,7,2025-05-10,1,0,207.43,completed
2645,141,58,10,2024-11-13,2,0,247.16,completed
2646,384,69,14,2025-03-17,4,0.1,1548.9,completed
2647,241,53,11,2024-01-06,1,0.1,353.45,completed
2648,471,89,18,2025-04-27,4,0.2,4998.21,completed
2649,123,85,6,2025-12-12,4,0.05,4538.38,completed
2650,197,25,9,2024-12-26,1,0.1,359.15,completed
2651,261,1,12,2024-12-28,1,0.1,1566.55,completed
2652,428,58,9,2024-04-07,1,0.1,111.22,completed
2653,342,15,13,2025-01-09,1,0,721.77,completed
2654,301,32,1,2024-02-21,3,0,315.06,completed
2655,10,98,8,2025-07-06,2,0.1,6833.52,completed
2656,277,4,7,2024-07-01,2,0,1788.6,completed
2657,191,70,18,2024-02-10,1,0.2,137.61,completed
2658,381,3,15,2025-12-11,2,0,4847.06,completed
2659,174,12,13,2024-06-10,1,0,2227.14,completed
2660,176,93,14,2024-07-27,1,0,337.17,completed
2661,436,3,17,2025-04-24,5,0.15,10300.0,pending
2662,259,93,20,2025-03-18,2,0.25,505.75,completed
2663,348,92,4,2024-06-21,2,0.05,3223.39,completed
2664,323,37,8,2025-12-10,1,0,316.6,cancelled
2665,172,69,9,2025-01-22,2,0.05,817.47,completed
2666,337,16,4,2025-02-12,2,0,2880.26,completed
2667,82,19,1,2025-11-19,1,0.05,510.35,completed
2668,488,35,12,2024-01-08,3,0,2393.52,completed
2669,457,87,5,2025-11-26,5,0.15,10223.93,completed
2670,382,10,20,2024-03-06,2,0.1,2691.41,completed
2671,209,24,8,2025-02-21,1,0.1,609.23,completed
2672,500,2,5,2024-01-03,3,0,84.51,completed
2673,249,72,15,2024-01-17,1,0.15,284.11,completed
2674,417,7,13,2024-02-19,1,0,813.82,completed
2675,67,94,17,2024-01-09,5,0,14512.9,completed
2676,62,2,7,2025-09-30,2,0.05,53.52,returned
2677,74,47,5,2024-08-30,1,0,599.14,completed
2678,306,47,8,2025-08-05,4,0.05,2276.73,pending
2679,320,92,18,2025-02-05,2,0,3393.04,returned
2680,470,64,10,2024-12-23,3,0,1002.81,completed
2681,303,18,2,2025-10-07,1,0.1,1414.89,returned
2682,356,37,11,2024-10-15,1,0,316.6,completed
2683,288,16,18,2025-10-07,2,0,2880.26,completed
2684,430,37,11,2024-08-04,1,0,316.6,cancelled
2685,253,79,16,2025-01-14,1,0.05,3391.06,completed
2686,216,18,10,2025-02-22,2,0,3144.2,completed
2687,101,46,3,2025-02-19,1,0,322.68,completed
2688,35,57,8,2024-07-22,3,0.05,419.69,completed
2689,217,7,12,2024-11-19,2,0.05,1546.26,completed
2690,39,27,8,2024-07-02,2,0,1176.18,completed
2691,496,34,12,2024-02-27,1,0.05,327.25,completed
2692,164,93,15,2025-04-23,1,0.2,269.74,completed
2693,478,68,19,2025-10-20,2,0,969.0,completed
2694,434,92,13,2024-11-03,2,0,3393.04,completed
2695,100,42,20,2024-05-06,2,0.05,1189.1,completed
2696,4,48,15,2025-02-09,1,0,276.91,completed
2697,245,61,3,2025-12-11,2,0,611.66,completed
2698,52,73,6,2025-10-19,1,0.05,76.77,completed
2699,436,19,20,2024-09-04,3,0,1611.63,completed
2700,441,52,10,2024-08-03,1,0,358.96,completed
2701,391,21,13,2024-05-16,10,0.15,10501.83,completed
2702,96,34,6,2025-10-30,2,0.15,585.6,completed
2703,82,29,18,2025-12-27,4,0.05,8386.94,completed
2704,12,74,4,2024-09-01,1,0.25,137.11,completed
2705,390,23,17,2025-09-23,1,0,486.79,returned
2706,310,76,17,2025-05-21,1,0.05,1976.08,pending
2707,165,11,11,2025-05-09,4,0.05,386.5,completed
2708,475,57,11,2025-02-02,2,0.05,279.79,completed
2709,114,16,1,2024-07-25,1,0.1,1296.12,pending
2710,80,24,14,2024-09-08,50,0.1,30461.4,completed
2711,240,60,7,2024-05-11,1,0,205.06,cancelled
2712,18,51,13,2025-06-02,5,0.1,1002.78,completed
2713,286,47,2,2025-03-29,1,0.1,539.23,completed
2714,87,80,17,2024-11-16,3,0,10980.27,completed
2715,406,91,10,2024-02-08,3,0,4848.3,completed
2716,445,56,16,2024-01-19,3,0,130.83,completed
2717,191,73,1,2025-04-09,4,0,323.24,completed
2718,208,25,17,2024-02-10,3,0,1197.15,pending
2719,230,35,11,2024-03-13,2,0.05,1515.9,completed
2720,293,87,16,2025-08-24,3,0.1,6495.2,completed
2721,362,65,14,2024-09-20,1,0.1,200.22,cancelled
2722,8,37,20,2024-11-17,3,0.05,902.31,completed
2723,66,17,8,2025-03-22,20,0,18361.0,completed
2724,368,71,19,2024-05-13,3,0.15,199.13,pending
2725,467,14,11,2024-03-17,2,0.05,3442.88,completed
2726,359,10,6,2024-09-14,3,0,4485.69,completed
2727,99,76,17,2024-06-16,3,0,6240.24,completed
2728,83,44,13,2025-10-14,3,0.1,1325.92,completed
2729,466,17,7,2025-05-28,2,0.05,1744.29,completed
2730,280,38,3,2024-02-29,1,0,420.55,completed
2731,131,74,12,2024-07-23,2,0,365.62,returned
2732,446,35,13,2025-09-05,1,0.05,757.95,completed
2733,228,80,9,2025-12-04,2,0.1,6588.16,completed
2734,278,31,1,2025-11-25,4,0.15,2452.62,completed
2735,62,7,18,2024-07-25,1,0.15,691.75,completed
2736,4,13,14,2025-01-28,1,0.15,453.68,completed
2737,260,53,9,2025-12-01,1,0.05,373.08,completed
2738,385,98,12,2025-02-12,5,0,18982.0,returned
2739,221,36,1,2024-06-25,1,0,262.6,completed
2740,30,46,3,2024-05-15,2,0,645.36,completed
2741,132,39,9,2024-06-06,1,0.05,477.11,completed
2742,3,19,7,2024-10-30,1,0,537.21,completed
2743,398,30,11,2025-03-12,4,0.15,7681.86,completed
2744,126,53,7,2025-04-08,1,0.05,373.08,pending
2745,79,28,17,2024-10-01,2,0,2122.22,completed
2746,171,94,2,2025-12-11,2,0.1,5224.64,completed
2747,383,9,7,2024-10-11,1,0.05,1309.99,completed
2748,422,78,16,2025-03-19,2,0.15,7724.58,cancelled
2749,79,72,9,2024-12-10,1,0,334.25,completed
2750,163,6,15,2025-06-23,1,0.1,186.69,completed
2751,252,39,17,2025-12-08,20,0,10044.4,completed
2752,328,29,19,2025-10-17,1,0,2207.09,completed
2753,390,71,2,2025-10-05,1,0.25,58.57,completed
2754,76,84,2,2025-09-23,4,0.2,14425.6,completed
2755,391,18,11,2025-06-27,2,0.05,2986.99,cancelled
2756,160,20,2,2025-04-24,1,0.05,2007.66,completed
2757,273,56,15,2025-04-15,1,0,43.61,cancelled
2758,159,9,17,2025-11-03,5,0.1,6205.23,returned
2759,268,93,6,2025-12-04,1,0.05,320.31,pending
2760,403,83,17,2024-11-23,4,0.05,2762.33,pending
2761,55,74,14,2024-10-10,1,0.05,173.67,completed
2762,330,47,18,03/15/2025,1,0.05,569.18,completed
2763,247,38,17,2025-04-15,1,0.1,378.5,completed
2764,2,50,13,2025-12-17,1,0.05,110.35,completed
2765,469,88,3,2025-10-19,1,0.25,3343.64,completed
2766,257,20,10,2024-04-02,3,0.15,5388.99,pending
2767,289,40,14,2024-12-14,2,0.05,641.08,completed
2768,372,19,8,2024-08-29,3,0,1611.63,completed
2769,78,22,8,2025-08-16,2,0.1,2469.08,completed
2770,417,98,14,2025-12-26,1,0,3796.4,pending
2771,230,8,18,2025-07-09,1,0,446.01,completed
2772,361,34,3,2024-11-26,2,0,688.94,completed
2773,104,76,17,2024-11-17,1,0.1,1872.07,cancelled
2774,21,58,7,2025-07-07,2,0,247.16,completed
2775,253,78,2,2024-11-24,2,0,9087.74,completed
2776,200,22,13,2025-10-04,4,0,5486.84,completed
2777,106,68,1,2025-06-08,4,0.2,1550.4,completed
2778,122,76,13,2025-02-12,3,0,6240.24,cancelled
2779,309,4,11,2025-11-14,3,0.05,2548.75,pending
2780,291,83,18,2024-04-12,2,0,1453.86,completed
2781,69,4,16,2024-04-10,1,0,894.3,completed
2782,61,7,15,2025-09-02,2,0,1627.64,pending
2783,199,71,20,2025-08-26,5,0,390.45,cancelled
2784,435,56,10,2025-06-07,2,0,87.22,completed
2785,162,6,14,2025-12-31,2,0,414.86,completed
2786,354,58,1,2024-07-14,4,0,494.32,completed
2787,461,28,4,2025-11-04,1,0,1061.11,completed
2788,226,87,2,2024-11-21,1,0.05,2285.35,completed
2789,450,95,8,2025-09-24,2,0.1,5565.01,completed
2790,261,69,7,2024-02-15,1,0,430.25,completed
2791,471,90,4,2025-10-29,3,0.2,11910.0,returned
2792,436,7,7,2024-11-26,2,0.25,1220.73,completed
2793,385,51,18,2025-10-04,2,0.1,401.11,completed
2794,276,7,5,2025-04-06,1,0.2,651.06,pending
2795,137,46,14,2025-10-04,2,0,645.36,returned
2796,219,39,1,2025-03-09,1,0,502.22,completed
2797,246,28,16,2024-11-22,2,0,2122.22,completed
2798,470,21,20,2025-01-09,5,0.05,5868.67,completed
2799,202,72,7,2024-08-27,3,0,1002.75,pending
2800,287,48,10,2024-12-05,2,0.25,415.37,completed
2801,193,95,12,2024-06-28,1,0,3091.67,completed
2802,222,50,1,2025-07-04,10,0.15,987.36,completed
2803,131,50,6,2025-12-27,3,0,348.48,completed
2804,,37,3,2024-12-31,5,0,1583.0,completed
2805,33,57,1,2025-09-16,1,0.2,117.81,cancelled
2806,49,52,19,2024-03-19,2,0.05,682.02,cancelled
2807,391,39,9,2024-04-11,3,0,1506.66,cancelled
2808,303,33,18,2025-12-23,1,0,778.01,completed
2809,66,76,5,2024-01-27,2,0,4160.16,completed
2810,179,96,1,2025-10-11,2,0.05,9173.9,completed
2811,457,25,14,2024-07-10,1,0,399.05,completed
2812,40,1,5,2025-02-27,50,0.1,78327.45,cancelled
2813,90,5,5,2024-10-11,3,0.1,4417.61,completed
2814,113,35,20,2025-12-16,2,0,1595.68,cancelled
2815,498,55,18,2024-08-01,1,0,410.37,completed
2816,443,58,20,2024-01-17,1,0,123.58,completed
2817,151,4,20,2025-02-17,1,0,894.3,cancelled
2818,436,51,12,2024-03-05,2,0,445.68,cancelled
2819,127,63,5,2024-04-22,1,0,211.69,completed
2820,377,83,13,2024-12-31,5,0.05,3452.92,completed
2821,249,88,15,2024-06-10,1,0.15,3789.46,pending
2822,312,6,1,2024-11-01,1,0.15,176.32,pending
2823,499,23,11,2025-07-14,1,0.1,438.11,returned
2824,400,37,9,2024-10-04,4,0,1266.4,completed
2825,154,61,8,2024-08-22,10,0,3058.3,cancelled
2826,194,94,3,2024-10-09,1,0,2902.58,completed
2827,48,15,9,2024-07-21,3,0.05,2057.04,completed
2828,163,28,3,2025-04-22,1,0.05,1008.05,completed
2829,125,57,16,2025-08-20,3,0,441.78,completed
2830,412,48,17,2024-02-23,1,0,276.91,completed
2831,299,11,11,2024-03-28,1,0,101.71,completed
2832,88,81,4,2025-05-07,10,0,18566.4,pending
2833,50,6,20,2024-03-20,3,0.05,591.18,completed
2834,66,43,15,2024-11-04,4,0,2814.16,completed
2835,220,75,7,2024-01-03,1,0.1,90.42,completed
2836,381,26,1,2024-09-26,2,0,3357.3,completed
2837,354,43,1,2025-10-24,3,0.15,1794.03,completed
2838,380,13,4,2024-10-22,1,0,533.74,completed
2839,162,10,9,2025-05-06,1,0.05,1420.47,completed
2840,128,27,17,2025-02-15,1,0,588.09,completed
2841,164,30,19,2024-02-08,1,0.05,2146.4,completed
2842,15,13,20,2025-01-21,3,0.15,1361.04,completed
2843,158,27,8,2024-07-31,2,0,1176.18,completed
2844,194,15,7,2025-01-07,1,0.1,649.59,completed
2845,171,17,7,02/25/2025,1,0.05,872.15,completed
2846,313,57,14,2024-11-01,3,0,441.78,completed
2847,138,23,2,2025-03-16,3,0.05,1387.35,completed
2848,344,61,8,2025-10-13,1,0.05,290.54,completed
2849,242,30,12,2025-01-04,2,0.1,4066.87,completed
2850,171,73,3,2025-02-17,1,0.1,72.73,completed
2851,127,82,17,2024-06-10,1,0.15,3735.6,completed
2852,401,48,8,2024-04-17,1,0.1,249.22,completed
2853,227,100,9,2024-06-12,5,0,21955.4,completed
2854,120,44,7,2025-11-13,2,0.05,933.05,completed
2855,325,99,19,2025-02-21,2,0,140.82,completed
2856,104,91,13,2024-10-23,2,0.05,3070.59,completed
2857,244,11,6,2024-12-12,2,0.15,172.91,completed
2858,281,29,11,2025-10-02,1,0.2,1765.67,completed
2859,384,55,8,2025-07-15,3,0,1231.11,pending
2860,76,38,19,2025-02-06,2,0.05,799.04,completed
2861,182,29,17,2024-03-20,1,0,2207.09,pending
2862,101,89,15,2025-11-02,1,0,1561.94,completed
2863,195,8,16,2024-08-01,3,0.1,1204.23,pending
2864,315,55,16,2024-04-07,10,0.15,3488.14,completed
2865,141,74,7,2024-05-23,1,0.2,146.25,returned
2866,166,83,9,2025-03-28,4,0.1,2616.95,returned
2867,85,50,10,2025-10-10,1,0,116.16,cancelled
2868,236,18,19,2024-07-14,4,0.05,5973.98,cancelled
2869,421,74,9,2024-01-12,2,0.05,347.34,returned
2870,212,90,13,2024-04-22,3,0.05,14143.12,completed
2871,345,4,14,2025-02-23,3,0.05,2548.75,completed
2872,17,14,13,2024-08-13,1,0,1812.04,pending
2873,398,92,8,2024-01-29,2,0,3393.04,completed
2874,119,35,9,2024-03-24,1,0.15,678.16,completed
2875,106,88,9,2025-05-08,2,0,8916.38,completed
2876,354,34,3,2025-07-30,3,0.2,826.73,cancelled
2877,20,10,9,2025-05-20,5,0,7476.15,completed
2878,297,84,19,2024-10-16,3,0,13524.0,completed
2879,336,21,2,2024-11-15,1,0.05,1173.73,cancelled
2880,38,80,20,2024-02-03,1,0,3660.09,completed
2881,459,96,11,2024-07-24,1,0,4828.37,completed
2882,102,10,14,02-Mar-2024,1,0,1495.23,returned
2883,481,76,4,2024-04-08,1,0.05,1976.08,completed
2884,404,62,4,2024-11-27,4,0.15,1298.83,pending
2885,70,91,4,2024-04-28,2,0,3232.2,pending
2886,464,60,1,2024-11-06,1,0.2,164.05,completed
2887,46,38,3,2025-11-01,1,0.1,378.5,completed
2888,154,41,5,2025-10-09,5,0.2,2436.48,completed
2889,224,61,17,2025-09-14,1,0,305.83,cancelled
2890,123,71,3,2024-07-11,1,0.05,74.19,completed
2891,195,16,19,2024-04-23,50,0,72006.5,completed
2892,450,7,3,2024-05-01,3,0,2441.46,completed
2893,27,53,20,2024-12-05,3,0.2,942.53,completed
2894,130,45,11,2024-03-09,1,0,123.64,pending
2895,458,10,1,2025-05-23,1,0,1495.23,completed
2896,306,91,20,2025-04-22,1,0.05,1535.29,cancelled
2897,145,65,19,2025-03-12,20,0.05,4226.93,returned
2898,303,81,11,2024-02-01,2,0,3713.28,completed
2899,187,100,17,2025-02-15,1,0,4391.08,returned
2900,45,59,5,2025-04-04,1,0,216.56,completed
2901,133,49,1,2025-02-18,2,0.05,1284.12,completed
2902,472,36,4,2025-10-31,4,0,1050.4,pending
2903,493,54,6,2025-06-05,1,0.1,375.35,completed
2904,307,8,9,2025-02-25,20,0.1,8028.18,completed
2905,4,61,14,2024-05-18,1,0.05,290.54,completed
2906,446,85,6,2024-12-25,1,0,1194.31,completed
2907,146,2,18,2024-06-28,1,0,28.17,completed
2908,311,76,20,2024-07-16,1,0,2080.08,completed
2909,310,15,8,2025-07-21,1,0.1,649.59,completed
2910,16,100,11,2024-09-09,1,0.2,3512.86,cancelled
2911,330,68,19,2024-05-29,1,0.1,436.05,pending
2912,328,90,12,2025-03-23,10,0.05,47143.75,completed
2913,15,17,18,2025-04-20,1,0,918.05,cancelled
2914,466,92,11,2024-04-14,1,0,1696.52,completed
2915,285,53,15,2024-09-25,1,0.15,333.81,completed
2916,329,66,18,2024-02-07,5,0,2292.05,completed
2917,255,72,1,2024-12-18,3,0,1002.75,completed
2918,50,29,20,2024-04-28,3,0.1,5959.14,completed
2919,8,41,11,2025-02-16,2,0.2,974.59,cancelled
2920,157,90,1,2025-01-16,2,0,9925.0,completed
2921,354,39,12,2025-08-03,5,0.05,2385.55,pending
2922,35,94,2,2025-03-15,1,0,2902.58,completed
2923,23,11,13,2025-01-15,1,0,101.71,completed
2924,287,9,10,2024-08-16,2,0.05,2619.99,completed
2925,263,36,7,2024-08-13,2,0,525.2,completed
2926,314,51,10,2025-10-17,1,0,222.84,pending
2927,449,2,18,2024-07-03,1,0,28.17,completed
2928,155,66,1,2024-09-13,3,0,1375.23,completed
2929,369,43,11,2024-05-09,1,0.15,598.01,completed
2930,274,44,11,2024-12-01,2,0.1,883.94,completed
2931,,64,19,2024-01-30,4,0,1337.08,completed
